N,P,K,temperature,humidity,ph,rainfall,label
93,35,39,33.46054228862273,48.71307144079574,6.33256985708871,89.37365022172034,banana
80,79,77,21.85489649580877,81.91706741135167,7.316820214537139,125.94197121462614,banana
89,72,39,34.865270998053056,68.31160752866435,6.240586132882635,64.87667597823302,banana
108,28,40,19.321111112659334,63.956210568759175,6.106728564428341,83.21229841295425,banana
85,75,25,20.58893420015014,51.878898386942346,6.355015115185299,120.6122170999657,banana
51,63,68,25.389528521379994,48.67778240240105,5.88221124538229,124.56405987932764,banana
47,46,74,21.50008428303219,54.475886591558925,6.4309739448793986,143.7515434662796,banana
94,23,47,19.80673469669911,77.88925876262019,6.465709529965894,112.52931260067284,banana
60,76,38,33.81009142244824,57.260532595328144,6.483475886037979,138.58598740607465,banana
77,51,67,23.441012591120902,58.97984088712566,5.959432567366464,61.95287774855326,banana
111,17,12,22.462674938213816,42.35562302940909,5.9619586210561275,128.2105348119739,banana
28,71,30,19.184741844412034,42.61978804339029,7.354008320202817,111.33004055995784,banana
94,61,17,29.429555769891902,63.90404710688183,5.697746685325303,129.33975460220267,banana
67,61,77,27.340286408904774,69.52805663002091,6.264474640028983,70.99708122601926,banana
67,35,48,25.260911589128682,45.793949681562495,7.395247317041334,92.2687952624891,banana
77,37,75,26.465126073898485,53.95153108056025,7.123935484781604,135.38673661012342,banana
103,24,42,30.976013503953787,46.1426355437612,5.957341502769207,137.074461557495,banana
35,75,52,25.595126700273315,40.319343962269926,7.138796461932985,79.5807390700223,banana
99,68,58,29.94470279944457,83.01910264717326,6.562679906473218,83.96915060718703,banana
78,24,32,32.323426524908086,56.29817212573682,6.8209394427288625,91.78980613024879,banana
65,73,55,25.026821817810266,64.5976722848652,6.372093948237158,122.35393927760899,banana
108,61,63,20.251972218303532,70.25271936309184,6.517383881458752,119.32350317262429,banana
44,55,66,23.154539293914475,59.325155368541616,6.441411894631875,57.310874168490145,banana
67,70,24,23.9289412057335,71.22444408947271,5.81926551354688,138.59097073801667,banana
101,76,19,23.87554287131342,67.96782900121379,5.577598909457775,60.54497810542423,banana
24,66,24,27.070425370410852,40.01084521083106,5.982488672076055,62.90549894690359,banana
22,50,48,28.31324600618975,71.91072361686719,5.54211556711264,44.00679876318922,banana
32,37,36,24.0588805094443,73.644332105424,6.601381089389589,129.8472706531782,banana
82,60,18,29.907732712214084,58.08160563707628,5.6526049083481595,120.59702022578877,banana
87,42,33,20.587879636586734,70.00189849284055,6.0685765781909184,104.43560980241524,banana
94,21,71,22.504440046442532,60.18846662279804,6.575384257181943,112.99871928440295,banana
31,30,34,26.598138175776583,40.80946592075745,7.365542559812189,48.61597606641403,banana
118,58,23,21.48818142938172,61.91871449456101,7.256504935464693,97.99806649457449,banana
118,28,32,22.63749617589738,60.85981380483959,7.27567584518576,90.06366541360464,banana
20,67,25,18.25796138378917,52.76854794822052,6.373163443483649,109.71766735920018,banana
74,24,43,22.11898659640793,81.60224272483238,6.543486451581829,41.475039925933544,banana
42,77,23,19.265283113454768,62.66612925568501,5.865250260506202,103.13726925349161,banana
115,73,41,24.915985005773905,60.702885253640275,6.095357517124744,43.624265507008296,banana
107,20,68,22.81101080229432,41.7089185406323,7.489188374443881,93.01848055090466,banana
47,74,26,18.733894944670006,53.932033528847505,6.140220282011803,132.21881944539177,mango
66,47,79,18.15581435312488,49.06295962572493,7.418048351945932,107.47420311743882,mango
39,40,16,18.47925278760278,51.013528583661724,7.262971639177821,85.75050197272604,mango
49,46,76,24.93668784724788,48.60748169668287,6.534235861713839,139.889205576584,mango
87,18,32,33.42687399788923,45.511663758263374,6.568072226409313,136.74089628630816,mango
77,42,25,19.186591243210746,61.54157742561995,5.844698428289926,122.75686957756734,mango
109,79,39,20.757117330933916,61.88990742138435,6.977078078951815,135.35407343297726,mango
28,40,18,20.14681903393767,82.55994237608562,5.765148154968965,125.21402308999781,mango
71,43,44,28.643667733779793,80.10403588308142,6.511312714860439,48.48588114946671,mango
51,61,37,34.36021037972698,80.05993017495501,6.0406971809911685,130.50362673355653,mango
34,15,47,24.98585938436689,68.31486368537314,6.898625842310608,118.22339987168145,mango
72,65,68,25.790306351005814,51.80872367632965,5.983529014959363,93.13155241283455,mango
95,60,28,31.731567984412145,56.03757246849569,5.701895363272081,145.80770625982785,mango
101,38,26,34.6846091222952,46.063626930890834,6.129610117841136,93.40474043109299,mango
44,76,11,24.458712946354247,62.587101135138724,6.710142506875488,101.58795850303639,mango
108,27,63,30.878322683267314,76.4396681753768,7.273230977978711,68.93397952928233,mango
56,60,24,33.85154763241496,82.62881046566329,6.238035464822346,54.90685609168294,mango
29,58,50,22.98692665339152,62.08124556671428,6.377222871879288,123.63428162148662,mango
71,32,57,19.211391655019874,78.44161276992727,7.063270890886421,51.38642417067441,mango
88,66,26,33.94097846144925,81.051455249552,7.3921512361376625,66.9187156726071,mango
30,33,13,27.68110074927118,55.44282357432776,6.6231687219338164,48.045676042611234,mango
29,68,40,24.253461808326794,46.427084971909714,6.89176314873697,58.10359591848531,mango
108,24,11,31.930273512396205,80.75119619079095,5.739519932864394,98.51262753080707,mango
46,46,48,32.66710321680684,47.33061945148273,7.124827315247801,133.87353068906359,mango
20,59,20,23.451266830519348,64.85521060549763,5.601014941664564,44.8269197205618,mango
40,22,18,22.3569703812767,48.56860732112096,6.839906981718436,40.04416984278738,mango
75,40,46,21.25532345343803,57.38063778845903,6.469717479432207,79.0494627395336,mango
88,67,45,20.09582676669102,46.635367021370556,5.559472522589205,47.89049115963992,mango
100,39,30,19.6074578611646,74.1273147215463,6.7120276638721625,102.73437586091543,mango
45,68,42,26.967431057490444,77.1176721728083,7.2132246724498525,142.04419956494712,mango
68,56,65,32.321889816204774,72.50680784347594,5.655987732818819,51.674302123992135,mango
44,10,41,27.990640756715184,80.31067928026177,6.806374378315625,78.39576669077064,mango
69,11,65,28.717099512483024,53.18163415314053,6.247080592628591,113.69669165063223,mango
79,29,59,32.16090035540101,53.39068223983669,7.07858130935421,43.43349163726223,mango
65,51,24,31.101763502923976,51.880578073235185,5.510797084367355,113.53553912660811,mango
83,74,26,28.330830359459338,58.12020437142991,5.915687442839298,129.47475829211476,mango
105,70,67,22.01772203456877,44.40356512224025,6.652318659651932,100.90456168933767,mango
118,62,70,23.98925103155603,50.53259987578746,5.5995620030460875,69.5350083817245,mango
108,40,45,32.10482663509009,55.74115095302108,6.349657066353801,54.10036213290076,mango
118,31,52,31.214652739397287,65.05069237067892,6.791518584522612,41.486899886969205,mango
99,35,28,34.743794843505356,82.55986226538074,5.894212077647304,136.28995638908367,mango
47,74,53,27.19038690352039,78.23200787421061,6.460269879276746,81.05281060156395,mango
80,18,70,19.79691026594811,71.2332550088943,6.538326079149081,72.78633289742905,mango
61,66,76,24.16704126333709,51.29442428422318,6.866868974107835,115.2264415279637,mango
73,70,11,29.686426635994742,54.64382263071735,5.6894778295586885,147.34579490618904,mango
52,16,40,18.41985406066389,76.4616608732779,6.573156380057241,70.60389057757044,mango
99,28,15,29.723854834201404,53.562630809486166,6.751967827835907,56.55990468684472,mango
73,78,68,29.3833913611378,83.68006125072418,5.851430491673652,105.68282820170538,mango
109,77,64,24.04848317295688,63.2260662103524,6.109676338512534,115.67011006008568,mango
62,61,76,21.090743916338145,43.86596746912692,6.928238281849832,61.58577098566412,mango
88,77,37,25.068171616824074,61.112987324174725,6.235417016255086,51.068197494484906,mango
86,56,65,29.95085934449593,49.7256699256943,5.86681069721948,87.48262355581618,mango
78,10,12,26.847753566369512,78.73648882090319,5.510887418383382,43.869209468475624,mango
112,13,23,30.81137223512578,83.00377577755398,7.0441790477625705,132.6608467200154,mango
42,77,30,32.17075986397752,48.77989690108945,7.285222656088294,90.45148878891835,mango
57,20,38,34.9813798959723,67.3493245934541,6.3094117486583405,64.77278102378217,mango
38,55,58,32.374370323447295,67.49317747445146,5.5802492405220185,139.15915124922174,mango
116,21,64,32.161105658418464,71.41782373217073,6.082830277352097,76.97762835189718,mango
50,40,55,29.88017239758256,78.42396970863416,5.7803308667654605,99.8601463874482,mango
96,12,68,23.83043083490133,46.22105045353257,6.3789307487168845,94.59550484128167,mango
115,22,78,34.2831136970797,79.76929069561143,7.366658838232695,134.46166361646385,mango
80,32,39,22.61902782051958,49.57271347586229,6.707171575316411,95.39819317709615,mango
111,61,13,32.1591911130829,45.62900094263816,5.7595659314452226,101.25001963061382,mango
45,10,13,22.31146566985559,79.76800249741241,6.622955887473354,60.4527004961823,mango
35,30,54,18.38366591444041,45.0786165120743,6.718935526733244,130.26340832672346,mango
61,21,74,31.378588589480415,42.53718342339542,6.23876529516517,95.63901448515628,mango
70,25,12,30.29770971053378,52.33187153669241,7.191930512197066,87.02562740847029,mango
40,28,56,20.526764664824046,60.52714335039201,6.48471518905898,44.02926673587014,mango
103,51,18,22.971056426032217,79.37037555690668,7.043565878136696,85.96982321749505,mango
112,79,26,31.25203859100686,51.36637030081259,7.1592876107058565,117.43303337379669,mango
70,35,65,29.25348727066078,60.91846513659718,6.761177394617087,89.45587966085111,mango
116,36,54,21.961758680536832,65.81325360743085,7.1430711557793725,43.14280094964115,mango
56,42,40,26.50518765802675,80.23447912477717,7.339741868261085,46.0672249661964,mango
57,69,28,34.17373833223506,68.00424867618483,6.91343715408912,72.7843265303896,mango
83,71,77,27.873546107509085,72.14744029167815,7.333286205387832,117.60463171280863,mango
38,30,31,18.021835233955624,45.40716664310299,6.569109089512079,114.26428744288617,mango
27,27,42,19.26099532510331,48.6407312935577,7.179996446487886,119.74040212868834,mango
37,58,74,34.83378308845626,49.423302127747014,5.523559752573284,149.71652329589097,mango
88,64,49,20.9926745966345,75.3936649196616,6.125087304473444,140.5885902436072,mango
76,25,47,31.697697167028043,67.11301136086279,6.091645437163726,137.70301125355638,mango
51,47,31,22.169748184564245,60.17835284571698,6.141072333612991,121.88611791946586,mango
83,22,65,27.61967225051353,47.075604929240505,6.881245484162683,96.47779468384022,mango
69,65,18,25.487387701152784,80.552993044781,7.00133802856331,93.74654184657832,mango
36,65,55,34.72115409555916,70.03080233726782,5.58769370499326,75.92840963228096,mango
80,32,36,18.40603125242543,60.25109077875112,6.16538035938534,88.21284688364824,mango
80,58,61,28.06073443027654,43.2503206722615,5.794906018532359,48.05701645181291,mango
96,17,68,31.734946510242818,48.54336971219361,5.720344240507266,119.34159958712094,mango
60,16,78,23.083215553358883,54.246912718475606,6.842443112692635,43.45905505648423,mango
104,75,19,32.80644919766323,55.40503371074458,7.039544614771171,101.74914066082718,mango
91,52,45,27.823910384495456,73.71919098140955,7.429380957656922,48.09196896373422,mango
106,12,76,27.007885633809504,67.67063565551211,6.464847203189458,50.302319786822196,mango
101,52,69,23.206067168882807,77.70286214074832,5.6447145154826535,136.92156631922222,mango
38,12,45,27.900723642944552,45.707976710166875,6.42385040841147,132.92709116525026,mango
99,45,42,19.699749207224205,41.5095642135471,6.6207979076398855,116.43103372609384,mango
102,56,63,30.954556257663867,64.18206356997348,7.181570143878229,43.67691864025438,mango
97,69,55,25.603640458671073,43.25693769373551,7.408263283142145,64.55809411762971,mango
109,75,70,34.7539102653387,64.93262725570949,7.361665728351615,40.588388756364516,mango
41,75,49,18.93137981470033,58.96994116981154,6.915070875490887,90.89566148566098,mango
79,17,77,34.31310148547159,57.33231824976433,6.18313926588855,136.20663739534825,mango
104,68,28,29.309638216027484,43.541435951837926,6.707510287675226,58.032489304852305,mango
35,138,191,18.991458130414326,82.5691011599936,6.241637818617621,78.15842043820888,grapes
10,123,198,16.686681213392056,92.23031935783342,6.38931875992832,91.16386111700805,grapes
19,133,195,24.42073705215573,89.04004941416758,6.059475259456346,60.872048115959444,grapes
25,127,202,15.873056494024437,90.69982594251908,6.159423246849916,97.48204016439648,grapes
31,138,198,19.720474859962927,85.08124856321761,5.969978434657794,111.47502433461406,grapes
38,135,194,15.01323005890172,80.38613614620824,5.841047872830623,108.19827441108201,grapes
12,132,202,23.98961593830977,89.48708303617217,5.788295804554256,98.30730423912863,grapes
24,127,196,17.33824373032136,85.1290174036209,6.42421843484266,61.46345958660581,grapes
10,138,202,13.289806018170731,86.43331147025316,6.1522640059437705,103.62787181291566,grapes
12,125,195,12.467880585892186,83.50370651333539,5.763473445693848,62.26920819312212,grapes
33,124,198,20.058107597591363,84.77528033204017,5.881229952774877,119.44275351738631,grapes
37,137,201,22.666035147857983,83.58834820498787,5.915213756684331,96.9054772421993,grapes
27,120,198,13.448775562924489,87.73918817788135,5.753493753257191,116.43223806617686,grapes
38,130,200,19.46551263568073,94.29855768171849,6.0409862355280834,102.91602495055466,grapes
31,122,203,23.943746418963535,82.76329848944539,5.9368600365571265,83.54292605596328,grapes
25,139,191,22.204235889710787,80.53649364522403,6.028226607727157,99.71270328268147,grapes
12,124,195,20.377958622412667,85.7460405458976,6.369099068724728,94.09914906467553,grapes
35,132,192,11.976156994479462,90.20356630765674,6.342456986118414,73.70829455502142,grapes
31,135,191,11.776925576417227,80.20459768753821,5.803219546718591,101.87942828986755,grapes
24,127,192,17.434808813248708,86.31678356651122,5.910522784351428,73.88092279200903,grapes
18,130,200,16.140836967751277,84.3482101930079,5.514515094527609,94.4903422715925,grapes
34,125,201,24.59717067140363,82.90575576164447,5.845828570309594,81.470469518492,grapes
16,137,197,21.647303219735,91.23736734764798,5.828774287492591,96.65160501101101,grapes
24,133,202,19.806668844342347,85.8057501790233,6.147222283397856,62.68610332130921,grapes
15,130,199,18.244334516590524,93.31726460503728,5.604660633907896,109.35887563163337,grapes
25,134,200,24.17450595460114,87.22705163808412,6.071213909614798,109.53184940080496,grapes
36,122,193,20.616759675437237,87.24517783322568,6.396504250958995,118.96080292334605,grapes
21,134,194,23.2739012026745,88.65530602535837,5.721147610110694,76.14718515828062,grapes
22,131,190,24.881382805432303,81.95527519572188,6.2960685253969375,83.68651900630097,grapes
24,135,200,20.037754782987143,90.98662188695674,5.932213187585024,100.78354776010549,grapes
26,128,202,16.701547517023783,87.09238437344453,6.14357622273982,66.4846496199833,grapes
16,131,204,12.676760111475621,81.19382221058063,6.440397033945544,75.6399829537261,grapes
10,137,200,19.428160463182916,81.42560360977429,5.594953647418331,103.69100143130893,grapes
32,132,201,15.058030527534292,83.93762906399816,5.621889212080359,90.58542401405228,grapes
38,125,204,17.130386015213027,85.452716860539,6.141006057320701,114.0755524677938,grapes
26,136,190,23.56571701998285,94.53224662225065,6.491892857319642,107.38570642407808,grapes
28,121,193,12.570974684871286,81.18470899049348,6.193297468551492,107.08340491076149,grapes
15,135,191,23.198943454575605,94.99611908387139,5.744064010967251,105.79845691273263,grapes
13,139,196,17.0269185563063,88.97459113544028,5.53097060342251,76.49373949542526,grapes
39,138,199,13.510079307405547,81.26581921842481,5.759215333771986,61.135658430687805,grapes
35,130,196,12.306239681543772,93.82590004177491,6.2574690507231026,103.90231636338909,grapes
24,124,202,21.30670901629623,86.70820611190678,5.80972922175133,88.96860559970222,grapes
22,122,202,21.88284907412868,92.57932694297085,6.1547757512842605,73.70555113850521,grapes
21,130,191,18.397830700517158,94.41677402032461,6.127396555315847,75.57302599638496,grapes
32,137,193,21.031548908382796,84.55244347683522,5.84534397792633,119.46339052434521,grapes
33,139,193,13.860481876024512,90.40264755569481,5.539711207572247,110.36448225655631,grapes
13,136,202,15.982322903860862,87.83189740148265,5.901541738005283,78.02932551795834,grapes
15,129,201,23.411370538867683,87.46803770771479,6.341808709028819,108.08112349621491,grapes
38,128,193,21.177172147417306,83.20350950504289,5.510672287848834,106.5934483071132,grapes
16,125,200,15.302162126925682,89.63314455504046,5.745631574048814,66.55676672208959,grapes
30,133,192,14.070720926193768,92.8266413299616,5.846469287078667,118.38272097084968,grapes
26,120,199,10.614673333748357,90.57594926308069,5.950986502648344,66.04517063757457,grapes
24,122,190,23.05295035738363,82.07978793669956,5.627311878746725,70.54033787811507,grapes
21,132,201,15.964524785991294,85.04469091257434,5.73448400678317,88.83888169874453,grapes
37,126,196,11.839420749670099,86.50195549599685,5.8967276004683855,116.28323121323578,grapes
33,128,191,17.216885377252684,85.00051757174845,5.949123413930251,94.23987473884733,grapes
11,130,191,20.731543049148108,81.03761285758125,5.8312083023285215,76.94992359725788,grapes
35,121,201,18.777921780892807,85.54606716309033,5.986057541902681,78.82692859834373,grapes
26,128,191,11.582704696018016,90.24604362785186,6.160727393109152,117.03638229479236,grapes
15,129,193,13.59563617363667,85.5890765536562,5.730342832102351,93.66041018489526,grapes
35,130,197,23.579827425641348,81.2455813671528,5.691051868708683,86.44529660647908,grapes
10,139,200,22.11018431800553,91.44489404434542,5.886155918593821,117.26381412200845,grapes
37,126,199,12.978142883023025,87.4224268493213,6.242310245533725,106.22470722411862,grapes
23,135,195,24.606138730577403,89.95043916434739,5.908237519346299,76.82779345227914,grapes
16,128,201,22.402106691715492,88.92430233171216,6.293893361762072,119.36043827037743,grapes
30,130,196,19.824116568509822,84.24944791996553,5.500242934434513,67.61616346045058,grapes
35,123,192,17.802744035985906,88.5069306129856,6.061151146671956,88.51782442939535,grapes
29,124,200,15.94371020224609,94.45726491782271,6.038980874450121,77.27277020009068,grapes
19,129,202,19.672840651445902,85.60908070405662,6.4509413518658345,61.33216877927102,grapes
36,134,198,13.624036930600598,90.08300995347668,5.696758777671656,113.7391751749906,grapes
33,138,193,17.49323051929563,93.0489434359549,5.626195091026236,100.67369510976528,grapes
36,138,191,17.371108951490026,90.82965442697797,6.437741654934822,65.47509954714289,grapes
31,138,203,16.54321625680068,82.9219070396589,6.316033502302068,108.15364488909768,grapes
17,138,196,19.89025454648875,93.64590256901295,6.482390554517567,71.88185679786562,grapes
20,134,196,14.420722702847032,80.02718050803877,5.723818086056429,80.42646480596511,grapes
21,120,197,13.61494386993877,94.04188357310201,6.020160223024396,81.88908577847141,grapes
37,125,190,20.427946895548168,81.80376479856102,5.7307342766061184,81.04423790425852,grapes
17,132,202,20.334999774828525,88.50518488130258,6.183592425221869,60.17052921983834,grapes
10,137,194,15.658779785735431,89.9611118179975,5.755087222421398,67.6220145583939,grapes
34,121,196,12.36491540195362,82.61015672024186,6.26075930838695,60.950284256692456,grapes
37,131,190,15.504972209023311,81.59188127847354,6.18864505226439,118.7192448802779,grapes
30,129,202,23.069154821817357,82.88872448687792,5.597618760535149,113.86774838352156,grapes
10,122,198,15.393147167800052,81.88703504519077,6.089331644947728,91.50845110617777,grapes
24,126,198,14.863763107779558,81.6655238453579,5.942764956861895,75.19516901794297,grapes
39,124,203,19.436763679514,82.28987246811175,6.210173266590161,100.64051076489099,grapes
33,121,202,16.798925250725848,90.264929756829,5.859914036215363,100.06837319919703,grapes
12,122,193,21.86274516449769,92.04509045688502,6.216148778875695,72.25431723419186,grapes
13,120,199,11.550670108029399,82.70994048353614,5.630026255650133,79.65929782101693,grapes
30,131,204,22.253169788406744,80.20923528037868,6.157118839061273,81.90563521390835,grapes
25,128,196,10.940832571216882,92.23231648370204,5.994754240435704,68.02564170462013,grapes
38,128,193,21.133015136816987,87.64603265005906,5.92244579003088,83.88523069417386,grapes
10,121,202,13.386446123125422,80.37709588634472,6.222930672238603,108.62186398556622,grapes
28,130,202,16.61911505125103,80.26936795625227,5.57451046181864,90.6235632809224,grapes
19,139,191,21.768047780273427,81.39946783215115,6.020874036634885,110.18305413787354,grapes
35,122,202,19.666347544447248,80.42506175575078,6.328530259581509,107.29651249024977,grapes
18,134,194,10.604952415772695,83.01704813885566,5.678628876754299,80.26487980409084,grapes
28,122,196,17.151308132624923,84.06011908947934,5.529170668574075,96.30609733422904,grapes
35,122,196,11.179930874713879,82.5781055380887,5.559223305396608,66.3238160897484,grapes
34,127,198,16.618445036375753,80.97501183423333,6.325308402422983,67.55643846285004,grapes
21,123,197,16.96874146658869,91.16552306455986,6.119445073818153,108.1845385402647,grapes
61,59,70,25.861765890107513,82.34346045292573,6.472744201650295,90.88811991271025,watermelon
76,57,53,20.12363678259077,41.20045431739926,5.524851187587864,136.7791479291654,watermelon
66,15,43,28.99255927217844,77.35147076326336,5.598547307165543,133.76827742060604,watermelon
100,21,79,23.916458374208226,80.14688125914824,6.440946639354314,98.05880999147129,watermelon
83,33,25,21.96773658078816,60.40167725218708,6.534241776226661,123.99715275755744,watermelon
57,50,23,25.630138784071026,42.828586936257146,6.452117539003994,115.81684219582255,watermelon
76,39,51,22.714894949318698,62.51041655166108,5.821206292859298,77.47539659322817,watermelon
96,54,21,32.10436756450662,65.30702711729809,6.84165336155187,117.3403294135376,watermelon
96,34,60,34.25618124978435,74.50173570985666,7.439113750446371,122.08797796609171,watermelon
28,45,49,25.64851727845359,78.6268020892478,7.413671335086126,94.89397901944895,watermelon
61,54,23,25.726206460241063,49.417949268855395,5.507439321636118,66.56568495416674,watermelon
106,47,68,25.624248876044774,84.12916988038222,6.200544741338655,89.74012332961186,watermelon
79,61,17,27.701613976223637,74.23171627197527,5.7997255977731035,102.90116483009601,watermelon
33,35,79,20.215792300674224,53.917065017486294,5.733757521181878,148.44442844520313,watermelon
51,10,63,27.990954881805102,42.88195857391548,7.224868260282314,145.76496471608618,watermelon
97,12,71,30.704369034739067,42.387064653866275,6.585852778199569,68.60690228464097,watermelon
63,55,23,32.597424933801435,45.28641544944218,7.071333203888912,114.0868465498985,watermelon
107,58,64,33.606178671603956,81.03426181802533,6.977891693157455,61.760687172545516,watermelon
107,25,17,30.629279839673345,70.85213799451935,7.017777700280893,98.59542487851974,watermelon
33,68,62,25.425211878496434,63.40813314550418,6.089862271607728,41.679132361063274,watermelon
116,53,27,18.947743173995576,42.358255890753945,7.315631715554809,119.33836987272072,watermelon
113,31,56,24.663000226403437,62.05019128439545,5.7208189953534525,86.14650802712687,watermelon
55,22,53,20.324501846397,74.38165704253623,5.536075819009289,142.7678629005997,watermelon
55,70,49,33.9993049424576,79.03646605731876,6.075100078850887,76.63958444723247,watermelon
107,30,42,20.892426583011684,54.224719957340305,6.34898566535307,74.02566467940451,watermelon
73,68,15,18.00697492046597,66.82822012310696,7.331886007908105,71.67275035025409,watermelon
104,60,59,25.68550467576253,78.57368291140625,5.596791763891531,56.33691666828292,watermelon
76,30,29,24.060103404412388,47.324924546141595,6.478268063431814,127.32276221546473,watermelon
56,15,35,26.28888725774417,71.39408722508762,6.559790593107882,83.08431561891038,watermelon
40,34,24,18.30654416702891,65.06714137865053,7.074697696819414,99.54689209713939,watermelon
66,70,23,33.08857222087525,61.18430765744213,7.256230393971403,104.44373346764851,watermelon
88,39,16,23.700593126801902,76.71348650855606,7.105129068697249,133.02794398883998,watermelon
112,53,24,34.31364461442543,56.08613404757837,5.631788036423839,58.37612364156642,watermelon
61,24,72,22.89944579545066,51.56462808899264,6.828305530108964,86.13266146716546,watermelon
92,62,66,32.99153161395161,61.837632269958924,6.584066690194404,141.09421047315382,watermelon
88,14,50,24.591993585005746,52.909009374225725,6.037159208665933,134.71692301276914,watermelon
40,79,52,23.58963067783371,69.66976575928007,6.087922752820597,63.73846761656627,watermelon
101,12,58,31.678908854689514,46.205272408655944,7.051953699630484,127.72967268853257,watermelon
34,56,12,32.405035916459234,40.42925293114952,6.305780062100097,139.79674840047863,watermelon
78,54,46,19.126933186591355,56.50626483130026,6.305423299303401,40.14910769477437,watermelon
72,40,35,32.64094786342656,46.96081816831875,6.403094045634849,84.88221004135892,watermelon
34,65,29,24.283932999582866,54.81873907890697,6.347081154483016,102.88002797715458,watermelon
38,71,21,30.903476816870448,63.01664710547725,6.788052874223888,51.24465882451389,watermelon
79,66,12,32.423101349318685,40.918072480969286,6.708977964516919,70.47279937565867,watermelon
79,35,28,25.943102854950233,50.80381158714897,7.289195746701944,99.68026485307107,watermelon
54,76,19,26.582871856620223,79.91979306334017,6.216289562391611,81.65066217445035,watermelon
115,13,22,27.40933459338001,62.337951475468785,6.112001947166335,141.99271112699142,watermelon
20,69,21,29.070008332641507,74.55850410144123,7.421456176456486,94.95040784943409,watermelon
117,43,34,25.63149928407743,64.1726194721813,5.90707104496361,57.132678515208276,watermelon
85,44,15,18.139371459226357,80.44669186628559,7.362240903886701,145.71230293417347,watermelon
86,47,38,21.0171911948472,51.350041040377846,7.121460930460826,144.18876785277334,watermelon
29,56,13,27.280343507535726,41.5417505257077,5.8407345015630625,94.96762406681208,watermelon
38,37,37,24.7803040030985,80.69806464326285,7.497798574092344,148.59359003142555,watermelon
67,24,26,23.727672522304672,66.3468672241766,6.131307253964648,49.56335167614796,watermelon
58,43,53,18.4161645188244,75.58163066857512,5.5237956644903115,72.2471536478632,watermelon
105,76,19,28.667604621430026,75.29836524781916,6.796293486097956,122.30278302346403,watermelon
96,73,49,28.840948467712792,62.77373930832299,6.93443846202084,131.62248132322065,watermelon
118,28,42,18.537540650036888,51.63252554648173,7.3013321682172565,130.60251760823712,watermelon
107,30,11,21.74112633133976,57.4839016602719,7.231454474213587,119.68645742962465,watermelon
68,33,33,29.17442002765663,59.11055555883063,5.805923741211488,128.70431011712316,watermelon
91,73,29,24.559610596213854,84.19348203860338,6.282184488296441,48.79807310764303,watermelon
27,22,44,25.118902838205134,59.43296615404134,5.607865165681742,96.82011614281885,watermelon
83,61,45,19.76526956388577,45.56076207697707,5.702056492982517,107.06790150904358,watermelon
83,37,63,32.528496873581204,50.37226768081844,6.1551325878442515,63.08821265354969,watermelon
67,48,56,19.93059719661814,76.27052697198181,6.006414963284715,67.38218864860531,watermelon
41,30,10,18.447061353639366,51.746289938205216,6.576135101469646,139.837802484775,watermelon
114,68,63,18.629883892789376,64.08637305831891,6.909591199850591,77.30809857775371,watermelon
24,55,23,23.762488744937965,46.43866279377912,7.21577837049248,73.97469891601095,watermelon
48,28,56,26.019857259644866,62.31187626918426,6.964475828184575,49.65502055357847,watermelon
115,67,14,34.398588545489304,62.915014224718504,6.755112047741293,79.20251263753309,watermelon
39,75,10,20.68312234507909,74.39458000930166,6.485348660622006,77.28933671777307,watermelon
69,29,23,31.05363569313954,41.82291278235948,5.74582236508449,62.33776522120684,watermelon
99,36,53,29.12856028976287,71.91914326615675,6.672364708176683,79.29661649871498,watermelon
51,76,48,19.425853555384204,84.67617901837065,5.754364907265022,47.958322221966306,watermelon
73,47,41,23.59309740425796,57.615442185751206,6.024225944033593,77.73484063723112,watermelon
95,65,36,18.140510065079592,75.09822072431768,6.833272144822484,73.96642241878446,watermelon
96,39,58,23.989140024404918,53.452647763590114,6.61964957776558,40.92022259825586,watermelon
85,27,14,33.8629247598671,69.5738947738028,6.378058487960896,44.93691181199898,watermelon
56,58,22,18.492944653711117,71.04194820979428,6.463674507152517,53.67798491866518,watermelon
56,28,72,27.76299017504575,67.99132656634042,6.511484596710889,129.88123463028762,watermelon
65,55,23,32.15561480154087,49.03729375787144,6.404087553159603,116.1031567940565,watermelon
37,44,56,19.673390053764827,81.25629601336493,6.620343791134717,56.9208516958152,watermelon
66,22,42,33.54065984810952,64.58894555620462,6.212422634507739,40.80000884634102,watermelon
25,24,13,19.69428667530519,52.26102328148932,7.163570600370319,147.8517877561378,watermelon
51,18,72,23.475369780376518,66.03634068668273,5.650187291610628,143.76930285808697,watermelon
76,11,22,23.754952790356207,40.92302213605253,6.227116310696595,98.46345200349553,watermelon
97,39,38,28.688263579434896,64.91777041292626,7.472828036965778,120.55196241682657,watermelon
75,23,15,21.665875966339435,43.77118715927774,6.465788873197197,96.54887651812004,watermelon
115,21,22,27.704501434253316,63.718192233105626,5.576405567514782,107.67363862566054,watermelon
35,47,52,28.10363947675213,66.71247450008865,5.828369928112718,53.58099311038096,watermelon
79,21,22,21.866169388299998,47.70960450044687,6.83520342716647,107.03898270600067,watermelon
71,49,17,33.19008791947343,57.51698785640717,6.126738812860716,90.85975919725132,watermelon
79,66,55,33.79743657836416,53.65539474023228,7.227871614919909,125.96754424863738,watermelon
114,22,37,27.46697003251542,52.51219367500027,6.297131923200108,58.714336012196995,watermelon
